prediction_id,created_at,symbol_name,symbol_code,her_action,reverse_view,confidence,day_number,date,close_price,change_pct_close,result
76,2024-06-06 02:17:05+00:00,英業達,2356,被套,空,,4,2024-06-12,53.7,-1.47,win
76,2024-06-06 02:17:05+00:00,英業達,2356,被套,空,,5,2024-06-13,55.7,2.2,loss
81,2024-06-07 02:39:49+00:00,英業達,2356,看多,空,,1,2024-06-07,53.0,-1.49,win
81,2024-06-07 02:39:49+00:00,英業達,2356,看多,空,,2,2024-06-11,52.9,-1.67,win
81,2024-06-07 02:39:49+00:00,英業達,2356,看多,空,,3,2024-06-12,53.7,-0.19,win
81,2024-06-07 02:39:49+00:00,英業達,2356,看多,空,,4,2024-06-13,55.7,3.53,loss
81,2024-06-07 02:39:49+00:00,英業達,2356,看多,空,,5,2024-06-14,55.4,2.97,loss
176,2024-09-20 07:17:28+00:00,廣達,2382,放空,多,,1,2024-09-23,257.0,1.58,win
176,2024-09-20 07:17:28+00:00,廣達,2382,放空,多,,2,2024-09-24,256.5,1.38,win
176,2024-09-20 07:17:28+00:00,廣達,2382,放空,多,,3,2024-09-25,272.5,7.71,win
176,2024-09-20 07:17:28+00:00,廣達,2382,放空,多,,4,2024-09-26,275.5,8.89,win
176,2024-09-20 07:17:28+00:00,廣達,2382,放空,多,,5,2024-09-27,277.0,9.49,win
280,2025-09-10 14:47:01+00:00,聯發科,2454,計畫買入,空,,1,2025-09-11,1480.0,-1.99,win
280,2025-09-10 14:47:01+00:00,聯發科,2454,計畫買入,空,,2,2025-09-12,1485.0,-1.66,win
280,2025-09-10 14:47:01+00:00,聯發科,2454,計畫買入,空,,3,2025-09-15,1485.0,-1.66,win
280,2025-09-10 14:47:01+00:00,聯發科,2454,計畫買入,空,,4,2025-09-16,1535.0,1.66,loss
280,2025-09-10 14:47:01+00:00,聯發科,2454,計畫買入,空,,5,2025-09-17,1510.0,0.0,flat
149,2024-09-23 01:11:06+00:00,興富發,2542,計畫放空,多,,1,2024-09-23,49.1,3.81,win
149,2024-09-23 01:11:06+00:00,興富發,2542,計畫放空,多,,2,2024-09-24,49.15,3.91,win
149,2024-09-23 01:11:06+00:00,興富發,2542,計畫放空,多,,3,2024-09-25,50.3,6.34,win
149,2024-09-23 01:11:06+00:00,興富發,2542,計畫放空,多,,4,2024-09-26,45.4,-4.02,loss
149,2024-09-23 01:11:06+00:00,興富發,2542,計畫放空,多,,5,2024-09-27,45.6,-3.59,loss
186,2024-11-29 01:05:53+00:00,長榮,2603,喊買、看多,空,,1,2024-11-29,217.0,-1.36,win
186,2024-11-29 01:05:53+00:00,長榮,2603,喊買、看多,空,,2,2024-12-02,221.0,0.45,loss
186,2024-11-29 01:05:53+00:00,長榮,2603,喊買、看多,空,,3,2024-12-03,229.0,4.09,loss
186,2024-11-29 01:05:53+00:00,長榮,2603,喊買、看多,空,,4,2024-12-04,230.0,4.55,loss
186,2024-11-29 01:05:53+00:00,長榮,2603,喊買、看多,空,,5,2024-12-05,226.0,2.73,loss
202,2024-12-23 10:15:42+00:00,長榮,2603,賣出/贖回,多,,1,2024-12-24,232.0,0.65,win
202,2024-12-23 10:15:42+00:00,長榮,2603,賣出/贖回,多,,2,2024-12-25,231.5,0.43,win
202,2024-12-23 10:15:42+00:00,長榮,2603,賣出/贖回,多,,3,2024-12-26,231.0,0.22,win
202,2024-12-23 10:15:42+00:00,長榮,2603,賣出/贖回,多,,4,2024-12-27,226.0,-1.95,loss
202,2024-12-23 10:15:42+00:00,長榮,2603,賣出/贖回,多,,5,2024-12-30,225.5,-2.17,loss
252,2025-05-11 17:55:56+00:00,長榮,2603,計畫買入（未成行）,空,,1,2025-05-13,232.5,10.19,loss
252,2025-05-11 17:55:56+00:00,長榮,2603,計畫買入（未成行）,空,,2,2025-05-14,242.5,14.93,loss
252,2025-05-11 17:55:56+00:00,長榮,2603,計畫買入（未成行）,空,,3,2025-05-15,245.5,16.35,loss
252,2025-05-11 17:55:56+00:00,長榮,2603,計畫買入（未成行）,空,,4,2025-05-16,260.5,23.46,loss
252,2025-05-11 17:55:56+00:00,長榮,2603,計畫買入（未成行）,空,,5,2025-05-19,254.5,20.62,loss
103,2024-06-21 05:43:26+00:00,萬海,2615,買入,空,,1,2024-06-24,88.8,-3.58,win
103,2024-06-21 05:43:26+00:00,萬海,2615,買入,空,,2,2024-06-25,91.7,-0.43,win
103,2024-06-21 05:43:26+00:00,萬海,2615,買入,空,,3,2024-06-26,89.0,-3.37,win
103,2024-06-21 05:43:26+00:00,萬海,2615,買入,空,,4,2024-06-27,89.2,-3.15,win
103,2024-06-21 05:43:26+00:00,萬海,2615,買入,空,,5,2024-06-28,88.6,-3.8,win
117,2024-07-08 01:36:39+00:00,萬海,2615,持有,空,,1,2024-07-08,78.0,0.52,loss
117,2024-07-08 01:36:39+00:00,萬海,2615,持有,空,,2,2024-07-09,77.2,-0.52,win
117,2024-07-08 01:36:39+00:00,萬海,2615,持有,空,,3,2024-07-10,76.1,-1.93,win
117,2024-07-08 01:36:39+00:00,萬海,2615,持有,空,,4,2024-07-11,77.3,-0.39,win
117,2024-07-08 01:36:39+00:00,萬海,2615,持有,空,,5,2024-07-12,76.4,-1.55,win
153,2024-09-26 05:01:38+00:00,萬海,2615,被套,空,,1,2024-09-26,102.0,1.49,loss
153,2024-09-26 05:01:38+00:00,萬海,2615,被套,空,,2,2024-09-27,107.5,6.97,loss
153,2024-09-26 05:01:38+00:00,萬海,2615,被套,空,,3,2024-09-30,98.0,-2.49,win
153,2024-09-26 05:01:38+00:00,萬海,2615,被套,空,,4,2024-10-01,99.2,-1.29,win
153,2024-09-26 05:01:38+00:00,萬海,2615,被套,空,,5,2024-10-04,89.3,-11.14,win
253,2025-05-11 17:55:56+00:00,萬海,2615,買入,空,,1,2025-05-13,92.0,6.24,loss
253,2025-05-11 17:55:56+00:00,萬海,2615,買入,空,,2,2025-05-14,98.0,13.16,loss
253,2025-05-11 17:55:56+00:00,萬海,2615,買入,空,,3,2025-05-15,101.0,16.63,loss
253,2025-05-11 17:55:56+00:00,萬海,2615,買入,空,,4,2025-05-16,111.0,28.18,loss
253,2025-05-11 17:55:56+00:00,萬海,2615,買入,空,,5,2025-05-19,112.0,29.33,loss
33,2024-04-23 16:37:21+00:00,長榮航,2618,計畫買入,空,,1,2024-04-25,34.35,5.37,loss
33,2024-04-23 16:37:21+00:00,長榮航,2618,計畫買入,空,,2,2024-04-26,36.65,12.42,loss
33,2024-04-23 16:37:21+00:00,長榮航,2618,計畫買入,空,,3,2024-04-29,36.25,11.2,loss
33,2024-04-23 16:37:21+00:00,長榮航,2618,計畫買入,空,,4,2024-04-30,35.55,9.05,loss
33,2024-04-23 16:37:21+00:00,長榮航,2618,計畫買入,空,,5,2024-05-02,37.0,13.5,loss
177,2024-09-20 07:17:28+00:00,漢翔,2634,放空,多,,1,2024-09-23,48.9,1.98,win
177,2024-09-20 07:17:28+00:00,漢翔,2634,放空,多,,2,2024-09-24,49.3,2.82,win
177,2024-09-20 07:17:28+00:00,漢翔,2634,放空,多,,3,2024-09-25,48.75,1.67,win
177,2024-09-20 07:17:28+00:00,漢翔,2634,放空,多,,4,2024-09-26,48.8,1.77,win
177,2024-09-20 07:17:28+00:00,漢翔,2634,放空,多,,5,2024-09-27,48.65,1.46,win
75,2024-06-05 05:09:52+00:00,大立光,3008,被套,空,,1,2024-06-05,2330.0,1.53,loss
75,2024-06-05 05:09:52+00:00,大立光,3008,被套,空,,2,2024-06-06,2390.0,4.14,loss
75,2024-06-05 05:09:52+00:00,大立光,3008,被套,空,,3,2024-06-07,2365.0,3.05,loss
75,2024-06-05 05:09:52+00:00,大立光,3008,被套,空,,4,2024-06-11,2215.0,-3.49,win
75,2024-06-05 05:09:52+00:00,大立光,3008,被套,空,,5,2024-06-12,2360.0,2.83,loss
173,2024-09-02 01:03:19+00:00,奇鋐,3017,買入,空,,1,2024-09-02,574.0,-4.65,win
173,2024-09-02 01:03:19+00:00,奇鋐,3017,買入,空,,2,2024-09-03,570.0,-5.32,win
173,2024-09-02 01:03:19+00:00,奇鋐,3017,買入,空,,3,2024-09-04,515.0,-14.45,win
173,2024-09-02 01:03:19+00:00,奇鋐,3017,買入,空,,4,2024-09-05,525.0,-12.79,win
173,2024-09-02 01:03:19+00:00,奇鋐,3017,買入,空,,5,2024-09-06,511.0,-15.12,win
268,2025-08-08 02:45:40+00:00,奇鋐,3017,持有,空,,1,2025-08-08,1090.0,4.31,loss
268,2025-08-08 02:45:40+00:00,奇鋐,3017,持有,空,,2,2025-08-11,1080.0,3.35,loss
268,2025-08-08 02:45:40+00:00,奇鋐,3017,持有,空,,3,2025-08-12,1090.0,4.31,loss
268,2025-08-08 02:45:40+00:00,奇鋐,3017,持有,空,,4,2025-08-13,1120.0,7.18,loss
268,2025-08-08 02:45:40+00:00,奇鋐,3017,持有,空,,5,2025-08-14,1075.0,2.87,loss
272,2025-08-28 04:37:43+00:00,奇鋐,3017,被套還持有,空,,1,2025-08-28,1015.0,-3.33,win
272,2025-08-28 04:37:43+00:00,奇鋐,3017,被套還持有,空,,2,2025-08-29,1010.0,-3.81,win
272,2025-08-28 04:37:43+00:00,奇鋐,3017,被套還持有,空,,3,2025-09-01,941.0,-10.38,win
272,2025-08-28 04:37:43+00:00,奇鋐,3017,被套還持有,空,,4,2025-09-02,949.0,-9.62,win
272,2025-08-28 04:37:43+00:00,奇鋐,3017,被套還持有,空,,5,2025-09-03,936.0,-10.86,win
278,2025-09-01 03:04:36+00:00,奇鋐,3017,被套,空,,1,2025-09-01,941.0,-4.56,win
278,2025-09-01 03:04:36+00:00,奇鋐,3017,被套,空,,2,2025-09-02,949.0,-3.75,win
278,2025-09-01 03:04:36+00:00,奇鋐,3017,被套,空,,3,2025-09-03,936.0,-5.07,win
278,2025-09-01 03:04:36+00:00,奇鋐,3017,被套,空,,4,2025-09-04,935.0,-5.17,win
278,2025-09-01 03:04:36+00:00,奇鋐,3017,被套,空,,5,2025-09-05,944.0,-4.26,win
41,2024-05-09 21:50:26+00:00,緯創,3231,計畫買入,空,,1,2024-05-13,111.0,-0.89,win
41,2024-05-09 21:50:26+00:00,緯創,3231,計畫買入,空,,2,2024-05-14,111.5,-0.45,win
41,2024-05-09 21:50:26+00:00,緯創,3231,計畫買入,空,,3,2024-05-15,115.0,2.68,loss
41,2024-05-09 21:50:26+00:00,緯創,3231,計畫買入,空,,4,2024-05-16,112.0,0.0,flat
41,2024-05-09 21:50:26+00:00,緯創,3231,計畫買入,空,,5,2024-05-17,112.0,0.0,flat
43,2024-05-11 18:27:38+00:00,緯創,3231,看多,空,,1,2024-05-13,111.0,-2.63,win
43,2024-05-11 18:27:38+00:00,緯創,3231,看多,空,,2,2024-05-14,111.5,-2.19,win
43,2024-05-11 18:27:38+00:00,緯創,3231,看多,空,,3,2024-05-15,115.0,0.88,loss
43,2024-05-11 18:27:38+00:00,緯創,3231,看多,空,,4,2024-05-16,112.0,-1.75,win
43,2024-05-11 18:27:38+00:00,緯創,3231,看多,空,,5,2024-05-17,112.0,-1.75,win
49,2024-05-15 01:15:51+00:00,緯創,3231,看多,空,,1,2024-05-15,115.0,2.22,loss
49,2024-05-15 01:15:51+00:00,緯創,3231,看多,空,,2,2024-05-16,112.0,-0.44,win
49,2024-05-15 01:15:51+00:00,緯創,3231,看多,空,,3,2024-05-17,112.0,-0.44,win
49,2024-05-15 01:15:51+00:00,緯創,3231,看多,空,,4,2024-05-20,111.0,-1.33,win
49,2024-05-15 01:15:51+00:00,緯創,3231,看多,空,,5,2024-05-21,112.5,0.0,flat
61,2024-05-28 01:29:46+00:00,緯創,3231,被套,空,,1,2024-05-28,119.0,0.0,flat
61,2024-05-28 01:29:46+00:00,緯創,3231,被套,空,,2,2024-05-29,116.0,-2.52,win
61,2024-05-28 01:29:46+00:00,緯創,3231,被套,空,,3,2024-05-30,114.0,-4.2,win
61,2024-05-28 01:29:46+00:00,緯創,3231,被套,空,,4,2024-05-31,112.0,-5.88,win
61,2024-05-28 01:29:46+00:00,緯創,3231,被套,空,,5,2024-06-03,114.0,-4.2,win
66,2024-05-30 02:35:49+00:00,緯創,3231,賣出,多,,1,2024-05-30,114.0,-1.3,loss
66,2024-05-30 02:35:49+00:00,緯創,3231,賣出,多,,2,2024-05-31,112.0,-3.03,loss
66,2024-05-30 02:35:49+00:00,緯創,3231,賣出,多,,3,2024-06-03,114.0,-1.3,loss
66,2024-05-30 02:35:49+00:00,緯創,3231,賣出,多,,4,2024-06-04,112.5,-2.6,loss
66,2024-05-30 02:35:49+00:00,緯創,3231,賣出,多,,5,2024-06-05,112.0,-3.03,loss
362,2024-06-06 02:17:05+00:00,緯創,3231,被套,空,,1,2024-06-06,112.0,-1.32,win
362,2024-06-06 02:17:05+00:00,緯創,3231,被套,空,,2,2024-06-07,109.5,-3.52,win
362,2024-06-06 02:17:05+00:00,緯創,3231,被套,空,,3,2024-06-11,107.5,-5.29,win
362,2024-06-06 02:17:05+00:00,緯創,3231,被套,空,,4,2024-06-12,106.5,-6.17,win
362,2024-06-06 02:17:05+00:00,緯創,3231,被套,空,,5,2024-06-13,108.5,-4.41,win
82,2024-06-07 02:39:49+00:00,緯創,3231,看多,空,,1,2024-06-07,109.5,-2.23,win
82,2024-06-07 02:39:49+00:00,緯創,3231,看多,空,,2,2024-06-11,107.5,-4.02,win
82,2024-06-07 02:39:49+00:00,緯創,3231,看多,空,,3,2024-06-12,106.5,-4.91,win
82,2024-06-07 02:39:49+00:00,緯創,3231,看多,空,,4,2024-06-13,108.5,-3.12,win
82,2024-06-07 02:39:49+00:00,緯創,3231,看多,空,,5,2024-06-14,108.5,-3.12,win
197,2024-12-17 01:07:16+00:00,創意,3443,持有、催漲期待出場,空,,1,2024-12-17,1485.0,6.45,loss
197,2024-12-17 01:07:16+00:00,創意,3443,持有、催漲期待出場,空,,2,2024-12-18,1430.0,2.51,loss
197,2024-12-17 01:07:16+00:00,創意,3443,持有、催漲期待出場,空,,3,2024-12-19,1390.0,-0.36,win
197,2024-12-17 01:07:16+00:00,創意,3443,持有、催漲期待出場,空,,4,2024-12-20,1350.0,-3.23,win
197,2024-12-17 01:07:16+00:00,創意,3443,持有、催漲期待出場,空,,5,2024-12-23,1355.0,-2.87,win
198,2024-12-17 01:18:08+00:00,創意,3443,掛漲停賣出,空,,1,2024-12-17,1485.0,6.45,loss
198,2024-12-17 01:18:08+00:00,創意,3443,掛漲停賣出,空,,2,2024-12-18,1430.0,2.51,loss
198,2024-12-17 01:18:08+00:00,創意,3443,掛漲停賣出,空,,3,2024-12-19,1390.0,-0.36,win
198,2024-12-17 01:18:08+00:00,創意,3443,掛漲停賣出,空,,4,2024-12-20,1350.0,-3.23,win
198,2024-12-17 01:18:08+00:00,創意,3443,掛漲停賣出,空,,5,2024-12-23,1355.0,-2.87,win
199,2024-12-18 01:13:48+00:00,創意,3443,持有失望,空,,1,2024-12-18,1430.0,-3.38,win
199,2024-12-18 01:13:48+00:00,創意,3443,持有失望,空,,2,2024-12-19,1390.0,-6.08,win
199,2024-12-18 01:13:48+00:00,創意,3443,持有失望,空,,3,2024-12-20,1350.0,-8.78,win
199,2024-12-18 01:13:48+00:00,創意,3443,持有失望,空,,4,2024-12-23,1355.0,-8.45,win
199,2024-12-18 01:13:48+00:00,創意,3443,持有失望,空,,5,2024-12-24,1320.0,-10.81,win
207,2025-01-13 01:46:54+00:00,創意,3443,停損,多,,1,2025-01-13,1180.0,-6.35,loss
207,2025-01-13 01:46:54+00:00,創意,3443,停損,多,,2,2025-01-14,1205.0,-4.37,loss
207,2025-01-13 01:46:54+00:00,創意,3443,停損,多,,3,2025-01-15,1195.0,-5.16,loss
207,2025-01-13 01:46:54+00:00,創意,3443,停損,多,,4,2025-01-16,1255.0,-0.4,loss
207,2025-01-13 01:46:54+00:00,創意,3443,停損,多,,5,2025-01-17,1225.0,-2.78,loss
200,2024-12-18 01:13:48+00:00,世芯,3661,持有、催漲,空,,1,2024-12-18,3340.0,-0.45,win
200,2024-12-18 01:13:48+00:00,世芯,3661,持有、催漲,空,,2,2024-12-19,3345.0,-0.3,win
200,2024-12-18 01:13:48+00:00,世芯,3661,持有、催漲,空,,3,2024-12-20,3235.0,-3.58,win
200,2024-12-18 01:13:48+00:00,世芯,3661,持有、催漲,空,,4,2024-12-23,3315.0,-1.19,win
200,2024-12-18 01:13:48+00:00,世芯,3661,持有、催漲,空,,5,2024-12-24,3240.0,-3.43,win
65,2024-05-30 02:35:49+00:00,上緯,3708,停損賣出,多,,1,2024-05-30,130.0,-2.62,loss
65,2024-05-30 02:35:49+00:00,上緯,3708,停損賣出,多,,2,2024-05-31,128.0,-4.12,loss
65,2024-05-30 02:35:49+00:00,上緯,3708,停損賣出,多,,3,2024-06-03,136.0,1.87,win
65,2024-05-30 02:35:49+00:00,上緯,3708,停損賣出,多,,4,2024-06-04,147.5,10.49,win
65,2024-05-30 02:35:49+00:00,上緯,3708,停損賣出,多,,5,2024-06-05,150.0,12.36,win
143,2024-09-16 01:10:46+00:00,眾達-KY,4977,買入,空,,1,2024-09-16,105.0,0.0,flat
143,2024-09-16 01:10:46+00:00,眾達-KY,4977,買入,空,,2,2024-09-18,106.0,0.95,loss
143,2024-09-16 01:10:46+00:00,眾達-KY,4977,買入,空,,3,2024-09-19,112.5,7.14,loss
143,2024-09-16 01:10:46+00:00,眾達-KY,4977,買入,空,,4,2024-09-20,109.5,4.29,loss
143,2024-09-16 01:10:46+00:00,眾達-KY,4977,買入,空,,5,2024-09-23,110.0,4.76,loss
144,2024-09-18 01:25:43+00:00,眾達-KY,4977,獲利了結,多,,1,2024-09-18,106.0,0.47,win
144,2024-09-18 01:25:43+00:00,眾達-KY,4977,獲利了結,多,,2,2024-09-19,112.5,6.64,win
144,2024-09-18 01:25:43+00:00,眾達-KY,4977,獲利了結,多,,3,2024-09-20,109.5,3.79,win
144,2024-09-18 01:25:43+00:00,眾達-KY,4977,獲利了結,多,,4,2024-09-23,110.0,4.27,win
144,2024-09-18 01:25:43+00:00,眾達-KY,4977,獲利了結,多,,5,2024-09-24,112.5,6.64,win
347,2026-03-25 01:26:10+00:00,華星光,4979,買入,空,,1,2026-03-25,425.5,3.4,loss
347,2026-03-25 01:26:10+00:00,華星光,4979,買入,空,,2,2026-03-26,411.0,-0.12,win
347,2026-03-25 01:26:10+00:00,華星光,4979,買入,空,,3,2026-03-27,396.5,-3.65,win
347,2026-03-25 01:26:10+00:00,華星光,4979,買入,空,,4,2026-03-30,379.0,-7.9,win
347,2026-03-25 01:26:10+00:00,華星光,4979,買入,空,,5,2026-03-31,341.5,-17.01,win
351,2026-03-27 02:11:32+00:00,華星光,4979,被套,空,,1,2026-03-27,396.5,4.62,loss
351,2026-03-27 02:11:32+00:00,華星光,4979,被套,空,,2,2026-03-30,379.0,0.0,flat
351,2026-03-27 02:11:32+00:00,華星光,4979,被套,空,,3,2026-03-31,341.5,-9.89,win
351,2026-03-27 02:11:32+00:00,華星光,4979,被套,空,,4,2026-04-01,375.5,-0.92,win
351,2026-03-27 02:11:32+00:00,華星光,4979,被套,空,,5,2026-04-02,384.0,1.32,loss
354,2026-03-30 04:06:42+00:00,華星光,4979,被套,空,,1,2026-03-30,379.0,-0.52,win
354,2026-03-30 04:06:42+00:00,華星光,4979,被套,空,,2,2026-03-31,341.5,-10.37,win
354,2026-03-30 04:06:42+00:00,華星光,4979,被套,空,,3,2026-04-01,375.5,-1.44,win
354,2026-03-30 04:06:42+00:00,華星光,4979,被套,空,,4,2026-04-02,384.0,0.79,loss
354,2026-03-30 04:06:42+00:00,華星光,4979,被套,空,,5,2026-04-07,404.5,6.17,loss
331,2026-03-06 01:13:29+00:00,信驊,5274,買入,空,,1,2026-03-06,9705.0,0.83,loss
331,2026-03-06 01:13:29+00:00,信驊,5274,買入,空,,2,2026-03-09,9250.0,-3.9,win
331,2026-03-06 01:13:29+00:00,信驊,5274,買入,空,,3,2026-03-10,9430.0,-2.03,win
331,2026-03-06 01:13:29+00:00,信驊,5274,買入,空,,4,2026-03-11,10055.0,4.47,loss
331,2026-03-06 01:13:29+00:00,信驊,5274,買入,空,,5,2026-03-12,10495.0,9.04,loss
8,2026-04-09 01:24:40+00:00,信驊,5274,買入,空,,1,2026-04-09,12565.0,-0.63,win
8,2026-04-09 01:24:40+00:00,信驊,5274,買入,空,,2,2026-04-10,12580.0,-0.51,win
6,2026-04-09 04:15:32+00:00,信驊,5274,被套,空,,1,2026-04-09,12565.0,-0.63,win
6,2026-04-09 04:15:32+00:00,信驊,5274,被套,空,,2,2026-04-10,12580.0,-0.51,win
47,2024-05-14 05:48:17+00:00,豐祥,5288,停損賣出,多,,1,2024-05-15,197.5,1.8,win
47,2024-05-14 05:48:17+00:00,豐祥,5288,停損賣出,多,,2,2024-05-16,198.0,2.06,win
47,2024-05-14 05:48:17+00:00,豐祥,5288,停損賣出,多,,3,2024-05-17,209.0,7.73,win
47,2024-05-14 05:48:17+00:00,豐祥,5288,停損賣出,多,,4,2024-05-20,205.0,5.67,win
47,2024-05-14 05:48:17+00:00,豐祥,5288,停損賣出,多,,5,2024-05-21,208.0,7.22,win
50,2024-05-17 01:50:58+00:00,豐祥,5288,停損賣出,多,,1,2024-05-17,209.0,5.29,win
50,2024-05-17 01:50:58+00:00,豐祥,5288,停損賣出,多,,2,2024-05-20,205.0,3.27,win
50,2024-05-17 01:50:58+00:00,豐祥,5288,停損賣出,多,,3,2024-05-21,208.0,4.79,win
50,2024-05-17 01:50:58+00:00,豐祥,5288,停損賣出,多,,4,2024-05-22,211.0,6.3,win
50,2024-05-17 01:50:58+00:00,豐祥,5288,停損賣出,多,,5,2024-05-23,210.0,5.79,win
175,2024-09-04 04:18:29+00:00,世界先進,5347,買入,空,,1,2024-09-04,121.0,4.31,loss
175,2024-09-04 04:18:29+00:00,世界先進,5347,買入,空,,2,2024-09-05,118.5,2.16,loss
175,2024-09-04 04:18:29+00:00,世界先進,5347,買入,空,,3,2024-09-06,118.0,1.72,loss
175,2024-09-04 04:18:29+00:00,世界先進,5347,買入,空,,4,2024-09-09,113.5,-2.16,win
175,2024-09-04 04:18:29+00:00,世界先進,5347,買入,空,,5,2024-09-10,107.5,-7.33,win
150,2024-09-23 01:47:49+00:00,遠雄,5522,看空,多,,1,2024-09-23,69.4,0.73,win
150,2024-09-23 01:47:49+00:00,遠雄,5522,看空,多,,2,2024-09-24,69.7,1.16,win
150,2024-09-23 01:47:49+00:00,遠雄,5522,看空,多,,3,2024-09-25,70.6,2.47,win
150,2024-09-23 01:47:49+00:00,遠雄,5522,看空,多,,4,2024-09-26,69.9,1.45,win
150,2024-09-23 01:47:49+00:00,遠雄,5522,看空,多,,5,2024-09-27,71.0,3.05,win
42,2024-05-09 21:50:26+00:00,中租-KY,5871,計畫加碼攤平,空,,1,2024-05-13,157.0,4.67,loss
42,2024-05-09 21:50:26+00:00,中租-KY,5871,計畫加碼攤平,空,,2,2024-05-14,153.0,2.0,loss
42,2024-05-09 21:50:26+00:00,中租-KY,5871,計畫加碼攤平,空,,3,2024-05-15,153.0,2.0,loss
42,2024-05-09 21:50:26+00:00,中租-KY,5871,計畫加碼攤平,空,,4,2024-05-16,153.0,2.0,loss
42,2024-05-09 21:50:26+00:00,中租-KY,5871,計畫加碼攤平,空,,5,2024-05-17,152.5,1.67,loss
264,2025-07-24 01:33:02+00:00,亞翔,6139,看多喊買,空,,1,2025-07-24,351.0,2.93,loss
264,2025-07-24 01:33:02+00:00,亞翔,6139,看多喊買,空,,2,2025-07-25,354.0,3.81,loss
264,2025-07-24 01:33:02+00:00,亞翔,6139,看多喊買,空,,3,2025-07-28,345.5,1.32,loss
264,2025-07-24 01:33:02+00:00,亞翔,6139,看多喊買,空,,4,2025-07-29,340.0,-0.29,win
264,2025-07-24 01:33:02+00:00,亞翔,6139,看多喊買,空,,5,2025-07-30,330.0,-3.23,win
266,2025-07-30 01:13:04+00:00,亞翔,6139,加倉被套,空,,1,2025-07-30,330.0,-3.08,win
266,2025-07-30 01:13:04+00:00,亞翔,6139,加倉被套,空,,2,2025-07-31,325.5,-4.41,win
266,2025-07-30 01:13:04+00:00,亞翔,6139,加倉被套,空,,3,2025-08-01,329.0,-3.38,win
266,2025-07-30 01:13:04+00:00,亞翔,6139,加倉被套,空,,4,2025-08-04,326.0,-4.26,win
266,2025-07-30 01:13:04+00:00,亞翔,6139,加倉被套,空,,5,2025-08-05,325.0,-4.55,win
267,2025-08-07 01:46:16+00:00,亞翔,6139,停損賣出,多,,1,2025-08-07,339.5,0.15,win
267,2025-08-07 01:46:16+00:00,亞翔,6139,停損賣出,多,,2,2025-08-08,341.0,0.59,win
267,2025-08-07 01:46:16+00:00,亞翔,6139,停損賣出,多,,3,2025-08-11,332.0,-2.06,loss
267,2025-08-07 01:46:16+00:00,亞翔,6139,停損賣出,多,,4,2025-08-12,325.0,-4.13,loss
267,2025-08-07 01:46:16+00:00,亞翔,6139,停損賣出,多,,5,2025-08-13,333.5,-1.62,loss
34,2024-04-25 01:37:12+00:00,達麗,6177,賣出,多,,1,2024-04-25,54.0,6.72,win
34,2024-04-25 01:37:12+00:00,達麗,6177,賣出,多,,2,2024-04-26,56.0,10.67,win
34,2024-04-25 01:37:12+00:00,達麗,6177,賣出,多,,3,2024-04-29,59.3,17.19,win
34,2024-04-25 01:37:12+00:00,達麗,6177,賣出,多,,4,2024-04-30,63.3,25.1,win
34,2024-04-25 01:37:12+00:00,達麗,6177,賣出,多,,5,2024-05-02,64.3,27.08,win
38,2024-04-30 09:25:20+00:00,達麗,6177,賣出,多,,1,2024-05-02,64.3,8.43,win
38,2024-04-30 09:25:20+00:00,達麗,6177,賣出,多,,2,2024-05-03,68.4,15.35,win
38,2024-04-30 09:25:20+00:00,達麗,6177,賣出,多,,3,2024-05-06,68.3,15.18,win
38,2024-04-30 09:25:20+00:00,達麗,6177,賣出,多,,4,2024-05-07,68.7,15.85,win
38,2024-04-30 09:25:20+00:00,達麗,6177,賣出,多,,5,2024-05-08,67.0,12.98,win
71,2024-06-03 01:20:09+00:00,大樹,6469,買入,空,,1,2024-06-03,271.5,-0.18,win
71,2024-06-03 01:20:09+00:00,大樹,6469,買入,空,,2,2024-06-04,271.0,-0.37,win
71,2024-06-03 01:20:09+00:00,大樹,6469,買入,空,,3,2024-06-05,273.5,0.55,loss
71,2024-06-03 01:20:09+00:00,大樹,6469,買入,空,,4,2024-06-06,271.0,-0.37,win
71,2024-06-03 01:20:09+00:00,大樹,6469,買入,空,,5,2024-06-07,272.5,0.18,loss
313,2026-02-10 00:56:45+00:00,鈦昇,8027,被套,空,,1,2026-02-11,89.1,-5.71,win
313,2026-02-10 00:56:45+00:00,鈦昇,8027,被套,空,,2,2026-02-23,95.0,0.53,loss
313,2026-02-10 00:56:45+00:00,鈦昇,8027,被套,空,,3,2026-02-24,94.7,0.21,loss
313,2026-02-10 00:56:45+00:00,鈦昇,8027,被套,空,,4,2026-02-25,92.9,-1.69,win
313,2026-02-10 00:56:45+00:00,鈦昇,8027,被套,空,,5,2026-02-26,96.1,1.69,loss
12,2026-04-08 01:15:20+00:00,鈦昇,8027,被套,空,,1,2026-04-08,136.5,-9.3,win
12,2026-04-08 01:15:20+00:00,鈦昇,8027,被套,空,,2,2026-04-09,150.0,-0.33,win
12,2026-04-08 01:15:20+00:00,鈦昇,8027,被套,空,,3,2026-04-10,152.5,1.33,loss
7,2026-04-09 01:24:40+00:00,鈦昇,8027,停損賣出,多,,1,2026-04-09,150.0,12.36,win
7,2026-04-09 01:24:40+00:00,鈦昇,8027,停損賣出,多,,2,2026-04-10,152.5,14.23,win
167,2024-08-19 01:02:17+00:00,昇陽半導體,8028,持有,空,,1,2024-08-19,128.5,-5.51,win
